accepted_month,english_country,n,mean_ai_content,std_ai_content,se_ai_content,ci95_lower,ci95_upper,group_label
2024-05-01,0.0,28781,0.1549859629616761,0.19148565233367695,0.0011287124069645576,0.15277363425402865,0.15719829166932356,Non-English-speaking country
2024-05-01,1.0,14247,0.13971699305116866,0.1782500284602363,0.00149337162676126,0.13678978974730613,0.1426441963550312,English-speaking country
2024-06-01,0.0,26540,0.15891593820648078,0.19331737233248916,0.001186643935601454,0.15659005275360688,0.1612418236593547,Non-English-speaking country
2024-06-01,1.0,13345,0.1418330460846759,0.17876987363039276,0.00154751562990178,0.13879969604560496,0.14486639612374683,English-speaking country
2024-07-01,0.0,29548,0.1607314877487478,0.19140184087662374,0.0011134790885418645,0.15854901943499433,0.16291395606250125,Non-English-speaking country
2024-07-01,1.0,14764,0.14567901652668652,0.18288005986095052,0.0015050964692186184,0.14272883977982984,0.1486291932735432,English-speaking country
2024-08-01,0.0,28228,0.1683897548533371,0.19558205319030217,0.0011640964011356458,0.1661080699947351,0.1706714397119391,Non-English-speaking country
2024-08-01,1.0,14421,0.1469018792039387,0.18076930842422978,0.0015053136788618355,0.1439512709444809,0.14985248746339652,English-speaking country
2024-09-01,0.0,28587,0.17300657641585335,0.19750276244328654,0.0011681238296119177,0.17071699883700575,0.17529615399470094,Non-English-speaking country
2024-09-01,1.0,14587,0.15682888873654624,0.1883617062483667,0.0015595870641201093,0.15377190058773632,0.15988587688535616,English-speaking country
2024-10-01,0.0,30156,0.1776816553919618,0.19952386100993533,0.001148968105013122,0.17542962889472544,0.17993368188919814,Non-English-speaking country
2024-10-01,1.0,15210,0.15987008547008547,0.189690455442842,0.0015380868963950373,0.15685525062138647,0.16288492031878446,English-speaking country
2024-11-01,0.0,29855,0.18520348350360075,0.20101702715923334,0.0011633872721491722,0.18292319390085804,0.18748377310634345,Non-English-speaking country
2024-11-01,1.0,14426,0.16129391376680993,0.18901932077446515,0.001573740908860565,0.15820917943267945,0.1643786481009404,English-speaking country
2024-12-01,0.0,30425,0.1918213968775678,0.20201930879605043,0.00115818407045236,0.1895513075006077,0.1940914862545279,Non-English-speaking country
2024-12-01,1.0,13961,0.1705562638779457,0.19470833673370314,0.001647882658065462,0.16732619316310424,0.17378633459278717,English-speaking country
